voltage_list,tap,reg_voltage,vreg,ptratio,v_base,patamar
"[0.9539899826049805, 0.9452999830245972, 0.9453200101852417, 0.9395800232887268, 0.9419500231742859]",-4,0.95595,121.431508733853,63.496,7967.433714816837,12940
"[0.953980028629303, 0.9452800154685974, 0.9452999830245972, 0.93954998254776, 0.9419299960136414]",-4,0.95594,121.431508733853,63.496,7967.433714816837,12941
"[0.9539700150489807, 0.9452599883079529, 0.9452800154685974, 0.9395300149917603, 0.9419100284576416]",-4,0.95593,121.431508733853,63.496,7967.433714816837,12942
"[0.9539600014686584, 0.9452400207519531, 0.9452599883079529, 0.9395099878311157, 0.9418900012969971]",-4,0.95592,121.431508733853,63.496,7967.433714816837,12943
"[0.9539499878883362, 0.9452300071716309, 0.9452400207519531, 0.9394800066947937, 0.9418699741363525]",-4,0.95591,121.431508733853,63.496,7967.433714816837,12944
"[0.9539300203323364, 0.9452099800109863, 0.9452199935913086, 0.9394599795341492, 0.9418500065803528]",-4,0.9559,121.431508733853,63.496,7967.433714816837,12945
"[0.9538300037384033, 0.9450299739837646, 0.9450399875640869, 0.9392099976539612, 0.9416300058364868]",-4,0.95579,121.431508733853,63.496,7967.433714816837,12946
"[0.9538300037384033, 0.9450200200080872, 0.9450299739837646, 0.9392099976539612, 0.9416199922561646]",-4,0.95579,121.431508733853,63.496,7967.433714816837,12947
"[0.953819990158081, 0.9450100064277649, 0.9450299739837646, 0.9391999840736389, 0.9416099786758423]",-4,0.95578,121.431508733853,63.496,7967.433714816837,12948
"[0.9538099765777588, 0.9449999928474426, 0.9450200200080872, 0.9391899704933167, 0.9416099786758423]",-4,0.95578,121.431508733853,63.496,7967.433714816837,12949
"[0.9538099765777588, 0.9449899792671204, 0.9450100064277649, 0.9391800165176392, 0.9416000247001648]",-4,0.95577,121.431508733853,63.496,7967.433714816837,12950
"[0.9538000226020813, 0.9449899792671204, 0.9449999928474426, 0.9391700029373169, 0.9415900111198425]",-4,0.95577,121.431508733853,63.496,7967.433714816837,12951
"[0.9538000226020813, 0.9449800252914429, 0.9449999928474426, 0.9391599893569946, 0.9415900111198425]",-4,0.95576,121.431508733853,63.496,7967.433714816837,12952
"[0.953790009021759, 0.9449700117111206, 0.9449899792671204, 0.9391499757766724, 0.9415799975395203]",-4,0.95575,121.431508733853,63.496,7967.433714816837,12953
"[0.9537799954414368, 0.9449599981307983, 0.9449800252914429, 0.9391400218009949, 0.9415799975395203]",-4,0.95575,121.431508733853,63.496,7967.433714816837,12954
"[0.9537799954414368, 0.9449599981307983, 0.9449700117111206, 0.9391300082206726, 0.941569983959198]",-4,0.95574,121.431508733853,63.496,7967.433714816837,12955
"[0.9537699818611145, 0.9449499845504761, 0.9449599981307983, 0.9391300082206726, 0.9415599703788757]",-4,0.95574,121.431508733853,63.496,7967.433714816837,12956
"[0.9537699818611145, 0.9449399709701538, 0.9449599981307983, 0.9391199946403503, 0.9415599703788757]",-4,0.95573,121.431508733853,63.496,7967.433714816837,12957
"[0.953760027885437, 0.9449300169944763, 0.9449499845504761, 0.9391099810600281, 0.9415500164031982]",-4,0.95573,121.431508733853,63.496,7967.433714816837,12958
"[0.9537500143051147, 0.944920003414154, 0.9449399709701538, 0.9391000270843506, 0.941540002822876]",-4,0.95572,121.431508733853,63.496,7967.433714816837,12959
"[0.9537500143051147, 0.944920003414154, 0.9449300169944763, 0.9390900135040283, 0.941540002822876]",-4,0.95571,121.431508733853,63.496,7967.433714816837,12960
"[0.9537400007247925, 0.9449099898338318, 0.9449300169944763, 0.939079999923706, 0.9415299892425537]",-4,0.95571,121.431508733853,63.496,7967.433714816837,12961
"[0.9537299871444702, 0.944890022277832, 0.9449099898338318, 0.9390599727630615, 0.9415199756622314]",-4,0.95569,121.431508733853,63.496,7967.433714816837,12962
"[0.9537100195884705, 0.9448699951171875, 0.944890022277832, 0.9390400052070618, 0.9415000081062317]",-4,0.95568,121.431508733853,63.496,7967.433714816837,12963
"[0.9537000060081482, 0.9448599815368652, 0.9448699951171875, 0.9390199780464172, 0.9414899945259094]",-4,0.95567,121.431508733853,63.496,7967.433714816837,12964
"[0.9536799788475037, 0.9448400139808655, 0.9448599815368652, 0.9390000104904175, 0.9414700269699097]",-4,0.95565,121.431508733853,63.496,7967.433714816837,12965
"[0.9536700248718262, 0.944819986820221, 0.9448400139808655, 0.938979983329773, 0.9414600133895874]",-4,0.95564,121.431508733853,63.496,7967.433714816837,12966
"[0.9536499977111816, 0.9448000192642212, 0.944819986820221, 0.9389600157737732, 0.9414399862289429]",-4,0.95562,121.431508733853,63.496,7967.433714816837,12967
"[0.9536399841308594, 0.9447799921035767, 0.9448000192642212, 0.9389399886131287, 0.9414299726486206]",-4,0.95561,121.431508733853,63.496,7967.433714816837,12968
"[0.9536200165748596, 0.9447699785232544, 0.9447799921035767, 0.9389200210571289, 0.9414100050926208]",-4,0.95559,121.431508733853,63.496,7967.433714816837,12969
"[0.9536100029945374, 0.9447500109672546, 0.9447699785232544, 0.9389100074768066, 0.9413999915122986]",-4,0.95558,121.431508733853,63.496,7967.433714816837,12970
"[0.9535899758338928, 0.9447299838066101, 0.9447500109672546, 0.9388800263404846, 0.9413800239562988]",-4,0.95556,121.431508733853,63.496,7967.433714816837,12971
"[0.9535800218582153, 0.9447100162506104, 0.9447299838066101, 0.9388599991798401, 0.9413700103759766]",-4,0.95555,121.431508733853,63.496,7967.433714816837,12972
"[0.9535599946975708, 0.9447000026702881, 0.9447100162506104, 0.9388499855995178, 0.9413599967956543]",-4,0.95554,121.431508733853,63.496,7967.433714816837,12973
"[0.9535499811172485, 0.9446799755096436, 0.9447000026702881, 0.9388300180435181, 0.9413400292396545]",-4,0.95552,121.431508733853,63.496,7967.433714816837,12974
"[0.9535300135612488, 0.9446600079536438, 0.9446700215339661, 0.9387999773025513, 0.9413300156593323]",-4,0.95551,121.431508733853,63.496,7967.433714816837,12975
"[0.9535199999809265, 0.9446399807929993, 0.9446600079536438, 0.9387800097465515, 0.9413099884986877]",-4,0.95549,121.431508733853,63.496,7967.433714816837,12976
"[0.953499972820282, 0.9446200132369995, 0.9446399807929993, 0.938759982585907, 0.9412999749183655]",-4,0.95548,121.431508733853,63.496,7967.433714816837,12977
"[0.9534900188446045, 0.944599986076355, 0.9446200132369995, 0.9387500286102295, 0.9412800073623657]",-4,0.95546,121.431508733853,63.496,7967.433714816837,12978
"[0.95346999168396, 0.9445899724960327, 0.944599986076355, 0.938730001449585, 0.9412699937820435]",-4,0.95545,121.431508733853,63.496,7967.433714816837,12979
"[0.9534599781036377, 0.944570004940033, 0.9445899724960327, 0.9387099742889404, 0.9412500262260437]",-4,0.95543,121.431508733853,63.496,7967.433714816837,12980
"[0.9534400105476379, 0.9445499777793884, 0.944570004940033, 0.9386900067329407, 0.9412400126457214]",-4,0.95542,121.431508733853,63.496,7967.433714816837,12981
"[0.9534299969673157, 0.9445300102233887, 0.9445499777793884, 0.9386699795722961, 0.9412199854850769]",-4,0.95541,121.431508733853,63.496,7967.433714816837,12982
"[0.9534100294113159, 0.9445199966430664, 0.9445300102233887, 0.9386500120162964, 0.9412099719047546]",-4,0.95539,121.431508733853,63.496,7967.433714816837,12983
"[0.9534000158309937, 0.9445000290870667, 0.9445199966430664, 0.9386299848556519, 0.9412000179290771]",-4,0.95538,121.431508733853,63.496,7967.433714816837,12984
"[0.9533799886703491, 0.9444800019264221, 0.9445000290870667, 0.9386100172996521, 0.9411799907684326]",-4,0.95536,121.431508733853,63.496,7967.433714816837,12985
"[0.9533699750900269, 0.9444599747657776, 0.9444800019264221, 0.9385899901390076, 0.9411699771881104]",-4,0.95535,121.431508733853,63.496,7967.433714816837,12986
"[0.9533500075340271, 0.9444500207901001, 0.9444599747657776, 0.9385700225830078, 0.9411500096321106]",-4,0.95534,121.431508733853,63.496,7967.433714816837,12987
"[0.9533399939537048, 0.9444299936294556, 0.9444500207901001, 0.9385499954223633, 0.9411399960517883]",-4,0.95532,121.431508733853,63.496,7967.433714816837,12988
"[0.9533200263977051, 0.9444100260734558, 0.9444299936294556, 0.9385300278663635, 0.9411200284957886]",-4,0.95531,121.431508733853,63.496,7967.433714816837,12989
"[0.9533100128173828, 0.9443899989128113, 0.9444100260734558, 0.938510000705719, 0.9411100149154663]",-4,0.95529,121.431508733853,63.496,7967.433714816837,12990
"[0.9532899856567383, 0.944379985332489, 0.9443899989128113, 0.9384899735450745, 0.9410899877548218]",-4,0.95528,121.431508733853,63.496,7967.433714816837,12991
"[0.953279972076416, 0.9443600177764893, 0.9443699717521667, 0.9384700059890747, 0.9410799741744995]",-4,0.95526,121.431508733853,63.496,7967.433714816837,12992
"[0.9532600045204163, 0.9443399906158447, 0.9443600177764893, 0.9384499788284302, 0.9410600066184998]",-4,0.95525,121.431508733853,63.496,7967.433714816837,12993
"[0.953249990940094, 0.944320023059845, 0.9443399906158447, 0.9384300112724304, 0.9410499930381775]",-4,0.95523,121.431508733853,63.496,7967.433714816837,12994
"[0.9532300233840942, 0.9442999958992004, 0.944320023059845, 0.9384099841117859, 0.9410300254821777]",-4,0.95522,121.431508733853,63.496,7967.433714816837,12995
"[0.953220009803772, 0.9442899823188782, 0.9442999958992004, 0.9383900165557861, 0.9410200119018555]",-4,0.95521,121.431508733853,63.496,7967.433714816837,12996
"[0.9531999826431274, 0.9442700147628784, 0.9442899823188782, 0.9383699893951416, 0.9409999847412109]",-4,0.95519,121.431508733853,63.496,7967.433714816837,12997
"[0.95319002866745, 0.9442499876022339, 0.9442700147628784, 0.9383500218391418, 0.9409899711608887]",-4,0.95518,121.431508733853,63.496,7967.433714816837,12998
"[0.9531700015068054, 0.9442300200462341, 0.9442499876022339, 0.9383400082588196, 0.9409800171852112]",-4,0.95516,121.431508733853,63.496,7967.433714816837,12999
"[0.9531599879264832, 0.9442200064659119, 0.9442300200462341, 0.938319981098175, 0.9409599900245667]",-4,0.95515,121.431508733853,63.496,7967.433714816837,13000
"[0.9531400203704834, 0.9441999793052673, 0.9442200064659119, 0.9383000135421753, 0.9409499764442444]",-4,0.95514,121.431508733853,63.496,7967.433714816837,13001
"[0.9531300067901611, 0.9441800117492676, 0.9441999793052673, 0.9382799863815308, 0.9409300088882446]",-4,0.95512,121.431508733853,63.496,7967.433714816837,13002
"[0.9531099796295166, 0.944159984588623, 0.9441800117492676, 0.938260018825531, 0.9409199953079224]",-4,0.95511,121.431508733853,63.496,7967.433714816837,13003
"[0.9531000256538391, 0.9441499710083008, 0.944159984588623, 0.9382399916648865, 0.9409000277519226]",-4,0.95509,121.431508733853,63.496,7967.433714816837,13004
"[0.9530799984931946, 0.944130003452301, 0.9441499710083008, 0.9382200241088867, 0.9408900141716003]",-4,0.95508,121.431508733853,63.496,7967.433714816837,13005
"[0.9530699849128723, 0.9441099762916565, 0.944130003452301, 0.9381999969482422, 0.9408699870109558]",-4,0.95506,121.431508733853,63.496,7967.433714816837,13006
"[0.9530500173568726, 0.9440900087356567, 0.9441099762916565, 0.9381800293922424, 0.9408599734306335]",-4,0.95505,121.431508733853,63.496,7967.433714816837,13007
"[0.9530400037765503, 0.9440699815750122, 0.9440900087356567, 0.9381600022315979, 0.9408400058746338]",-4,0.95503,121.431508733853,63.496,7967.433714816837,13008
"[0.9530199766159058, 0.9440600275993347, 0.9440699815750122, 0.9381399750709534, 0.9408299922943115]",-4,0.95502,121.431508733853,63.496,7967.433714816837,13009
"[0.9530100226402283, 0.9440400004386902, 0.9440600275993347, 0.9381200075149536, 0.9408100247383118]",-4,0.95501,121.431508733853,63.496,7967.433714816837,13010
"[0.9529899954795837, 0.9440199732780457, 0.9440400004386902, 0.9380999803543091, 0.9408000111579895]",-4,0.95499,121.431508733853,63.496,7967.433714816837,13011
"[0.9529799818992615, 0.9440000057220459, 0.9440199732780457, 0.9380800127983093, 0.940779983997345]",-4,0.95498,121.431508733853,63.496,7967.433714816837,13012
"[0.9529600143432617, 0.9439899921417236, 0.9440000057220459, 0.9380599856376648, 0.9407699704170227]",-4,0.95496,121.431508733853,63.496,7967.433714816837,13013
"[0.9529500007629395, 0.9439700245857239, 0.9439899921417236, 0.938040018081665, 0.9407600164413452]",-4,0.95495,121.431508733853,63.496,7967.433714816837,13014
"[0.9529299736022949, 0.9439499974250793, 0.9439700245857239, 0.9380199909210205, 0.9407399892807007]",-4,0.95494,121.431508733853,63.496,7967.433714816837,13015
"[0.9529200196266174, 0.9439299702644348, 0.9439499974250793, 0.9380000233650208, 0.9407299757003784]",-4,0.95492,121.431508733853,63.496,7967.433714816837,13016
"[0.9528999924659729, 0.9439200162887573, 0.9439299702644348, 0.9379799962043762, 0.9407100081443787]",-4,0.95491,121.431508733853,63.496,7967.433714816837,13017
"[0.9528899788856506, 0.9438999891281128, 0.9439200162887573, 0.937969982624054, 0.9406999945640564]",-4,0.95489,121.431508733853,63.496,7967.433714816837,13018
"[0.9528800249099731, 0.943880021572113, 0.9438999891281128, 0.9379500150680542, 0.9406700134277344]",-4,0.95488,121.431508733853,63.496,7967.433714816837,13019
"[0.9528599977493286, 0.9438599944114685, 0.943880021572113, 0.9379299879074097, 0.9406599998474121]",-4,0.95487,121.431508733853,63.496,7967.433714816837,13020
"[0.9528499841690063, 0.9438499808311462, 0.9438599944114685, 0.9379100203514099, 0.9406399726867676]",-4,0.95485,121.431508733853,63.496,7967.433714816837,13021
"[0.9528300166130066, 0.9438300132751465, 0.9438499808311462, 0.9378899931907654, 0.9406300187110901]",-4,0.95484,121.431508733853,63.496,7967.433714816837,13022
"[0.9528200030326843, 0.943809986114502, 0.9438300132751465, 0.9378700256347656, 0.9406099915504456]",-4,0.95482,121.431508733853,63.496,7967.433714816837,13023
"[0.9527999758720398, 0.9437900185585022, 0.943809986114502, 0.9378499984741211, 0.9405999779701233]",-4,0.95481,121.431508733853,63.496,7967.433714816837,13024
"[0.9527900218963623, 0.9437800049781799, 0.9437900185585022, 0.9378299713134766, 0.9405800104141235]",-4,0.95479,121.431508733853,63.496,7967.433714816837,13025
"[0.9527699947357178, 0.9437599778175354, 0.9437800049781799, 0.9378100037574768, 0.9405699968338013]",-4,0.95478,121.431508733853,63.496,7967.433714816837,13026
"[0.9527599811553955, 0.9437400102615356, 0.9437599778175354, 0.9377899765968323, 0.9405500292778015]",-4,0.95477,121.431508733853,63.496,7967.433714816837,13027
"[0.9527400135993958, 0.9437199831008911, 0.9437400102615356, 0.9377700090408325, 0.9405400156974792]",-4,0.95475,121.431508733853,63.496,7967.433714816837,13028
"[0.9527300000190735, 0.9437100291252136, 0.9437199831008911, 0.937749981880188, 0.940530002117157]",-4,0.95474,121.431508733853,63.496,7967.433714816837,13029
"[0.952709972858429, 0.9436900019645691, 0.9437100291252136, 0.9377300143241882, 0.9405099749565125]",-4,0.95472,121.431508733853,63.496,7967.433714816837,13030
"[0.9527000188827515, 0.9436699748039246, 0.9436900019645691, 0.9377099871635437, 0.940500020980835]",-4,0.95471,121.431508733853,63.496,7967.433714816837,13031
"[0.9526799917221069, 0.9436500072479248, 0.9436699748039246, 0.9376999735832214, 0.9404799938201904]",-4,0.9547,121.431508733853,63.496,7967.433714816837,13032
"[0.9526699781417847, 0.9436399936676025, 0.9436500072479248, 0.9376800060272217, 0.9404600262641907]",-4,0.95468,121.431508733853,63.496,7967.433714816837,13033
"[0.9526500105857849, 0.9436200261116028, 0.9436399936676025, 0.9376599788665771, 0.9404500126838684]",-4,0.95467,121.431508733853,63.496,7967.433714816837,13034
"[0.9526399970054626, 0.9435999989509583, 0.9436200261116028, 0.9376400113105774, 0.9404299855232239]",-4,0.95465,121.431508733853,63.496,7967.433714816837,13035
"[0.9526200294494629, 0.9435799717903137, 0.9435999989509583, 0.9376199841499329, 0.9404199719429016]",-4,0.95464,121.431508733853,63.496,7967.433714816837,13036
"[0.9526100158691406, 0.9435700178146362, 0.9435799717903137, 0.9376000165939331, 0.9404100179672241]",-4,0.95463,121.431508733853,63.496,7967.433714816837,13037
"[0.9525899887084961, 0.9435499906539917, 0.9435700178146362, 0.9375799894332886, 0.9403899908065796]",-4,0.95461,121.431508733853,63.496,7967.433714816837,13038
"[0.9525799751281738, 0.9435300230979919, 0.9435499906539917, 0.9375600218772888, 0.9403799772262573]",-4,0.9546,121.431508733853,63.496,7967.433714816837,13039
"[0.9525600075721741, 0.9435099959373474, 0.9435300230979919, 0.9375399947166443, 0.9403600096702576]",-4,0.95458,121.431508733853,63.496,7967.433714816837,13040
"[0.9525499939918518, 0.9434900283813477, 0.9435099959373474, 0.9375200271606445, 0.9403499960899353]",-4,0.95457,121.431508733853,63.496,7967.433714816837,13041
"[0.952530026435852, 0.9434800148010254, 0.9434900283813477, 0.9375, 0.9403300285339355]",-4,0.95455,121.431508733853,63.496,7967.433714816837,13042
"[0.9525200128555298, 0.9434599876403809, 0.9434800148010254, 0.9374799728393555, 0.9403200149536133]",-4,0.95454,121.431508733853,63.496,7967.433714816837,13043
"[0.9524999856948853, 0.9434400200843811, 0.9434599876403809, 0.9374600052833557, 0.9402999877929688]",-4,0.95452,121.431508733853,63.496,7967.433714816837,13044
"[0.952489972114563, 0.9434199929237366, 0.9434400200843811, 0.9374399781227112, 0.9402899742126465]",-4,0.95451,121.431508733853,63.496,7967.433714816837,13045
"[0.9524700045585632, 0.9434000253677368, 0.9434199929237366, 0.9374200105667114, 0.9402700066566467]",-4,0.95449,121.431508733853,63.496,7967.433714816837,13046
"[0.952459990978241, 0.9433900117874146, 0.9434000253677368, 0.9373999834060669, 0.9402599930763245]",-4,0.95448,121.431508733853,63.496,7967.433714816837,13047
